date,symbol,open,high,low,close,volume,change,changePercent,vwap,changeOverTime,label,unadjustedVolume,adjClose
2023-12-21,META,352.98,356.41,349.21,354.09,15289600,1.11,0.31447,353.1725,0.44149975574010747,2023-12-21,15289600,354.09
2023-12-22,META,355.58,357.2,351.22,353.39,11772800,-2.19,-0.6159,354.3475,0.43865005699397486,2023-12-22,11772800,353.39
2023-12-26,META,354.99,356.98,353.45,354.83,9898614,-0.16,-0.04507169,355.0625,0.4445122944145905,2023-12-26,9898614,354.83
2023-12-27,META,356.07,359.0,355.31,357.83,13207928,1.76,0.49428,357.0525,0.45672528904087284,2023-12-27,13207928,357.83
2023-12-28,META,359.7,361.9,357.81,358.32,11798807,-1.38,-0.38365,359.4325,0.45872007816316573,2023-12-28,11798807,358.32
2023-12-29,META,358.99,360.0,351.82,353.96,14987100,-5.03,-1.4,356.1925,0.4409705259729686,2023-12-29,14987100,353.96
2024-01-02,META,351.32,353.16,340.01,346.29,19042200,-5.03,-1.43,347.695,0.40974596971177357,2024-01-02,19042200,346.29
2024-01-03,META,344.98,347.95,343.18,344.47,15451133,-0.51,-0.14783,345.145,0.4023367529718289,2024-01-03,15451133,344.47
2024-01-04,META,344.5,348.15,343.4,347.12,12099900,2.62,0.76052,345.7925,0.41312489822504483,2024-01-04,12099900,347.12
2024-01-05,META,346.99,353.5,346.26,351.95,13920700,4.96,1.43,349.675,0.43278781957335943,2024-01-05,13920700,351.95
2024-01-08,META,354.7,358.98,352.05,358.66,13890222,3.96,1.12,356.0975,0.46010421755414455,2024-01-08,13890222,358.66
2024-01-09,META,356.4,360.64,355.36,357.43,13463900,1.03,0.289,357.4575,0.4550968897573686,2024-01-09,13463900,357.43
2024-01-10,META,360.17,372.94,359.08,370.47,22117206,10.3,2.86,365.665,0.5081827063996094,2024-01-10,22117206,370.47
2024-01-11,META,372.13,372.78,362.93,369.67,17205400,-2.46,-0.66106,369.3775,0.5049259078326007,2024-01-11,17205400,369.67
2024-01-12,META,370.16,377.06,369.54,374.49,19310046,4.34,1.17,372.8125,0.5245481191988277,2024-01-12,19310046,374.49
2024-01-16,META,373.65,375.61,367.23,367.46,15306900,-6.19,-1.66,370.9875,0.4959290017912392,2024-01-16,15306900,367.46
2024-01-17,META,366.3,368.54,358.61,368.37,12724800,2.07,0.56511,365.455,0.49963361016121155,2024-01-17,12724800,368.37
2024-01-18,META,371.49,376.85,370.95,376.13,16354332,4.64,1.25,373.855,0.5312245562611952,2024-01-18,16354332,376.13
2024-01-19,META,379.0,384.36,377.97,383.45,21670806,4.45,1.17,381.195,0.5610242631493243,2024-01-19,21670806,383.45
2024-01-22,META,387.95,390.35,381.16,381.78,17680500,-6.17,-1.59,385.31,0.5542256961406937,2024-01-22,17680500,381.78
2024-01-23,META,384.62,388.38,382.08,385.2,15506100,0.585,0.1508,385.07,0.5681485100146557,2024-01-23,15506100,385.2
2024-01-24,META,390.0,396.15,387.81,390.7,15698500,0.7,0.17949,391.165,0.5905390001628399,2024-01-24,15698500,390.7
2024-01-25,META,390.17,395.49,385.66,393.18,15091100,3.01,0.77146,391.125,0.6006350757205667,2024-01-25,15091100,393.18
2024-01-26,META,394.35,396.79,391.59,394.14,13163700,-0.21,-0.05325219,394.2175,0.6045432340009771,2024-01-26,13163700,394.14
2024-01-29,META,394.99,402.93,393.1,401.02,18742433,6.03,1.53,398.01,0.6325517016772513,2024-01-29,18742433,401.02
2024-01-30,META,403.59,406.36,399.57,400.06,18614727,-3.53,-0.87465,402.395,0.6286435433968409,2024-01-30,18614727,400.06
2024-01-31,META,389.0,398.0,387.1,390.14,20180817,1.14,0.29306,391.06,0.588259241165934,2024-01-31,20180817,390.14
2024-02-01,META,393.94,400.5,393.05,394.78,29727100,0.84,0.21323,395.5675,0.6071486728545838,2024-02-01,29727100,394.78
2024-02-02,META,459.6,485.96,453.01,474.99,84707646,15.39,3.35,468.39,0.933683439179287,2024-02-02,84707646,474.99
2024-02-05,META,469.88,471.9,459.22,459.41,40832400,-10.47,-2.23,465.1025,0.870257287086794,2024-02-05,40832400,459.41
2024-02-06,META,464.0,467.12,453.0,454.72,21655214,-9.28,-2.0,459.71,0.8511643054877058,2024-02-06,21655214,454.72
2024-02-07,META,458.0,471.52,456.18,469.59,23066000,11.59,2.53,463.8225,0.9117000488519784,2024-02-07,23066000,469.59
2024-02-08,META,468.32,470.59,465.03,470.0,18815100,1.68,0.35873,468.485,0.9133691581175705,2024-02-08,18815100,470.0
2024-02-09,META,472.95,473.59,467.47,468.11,18413137,-4.84,-1.02,470.53,0.9056749715030128,2024-02-09,18413137,468.11
2024-02-12,META,468.19,479.15,466.58,468.9,19382000,0.71,0.15165,470.705,0.9088910600879336,2024-02-12,19382000,468.9
2024-02-13,META,456.87,467.89,455.09,460.12,20916602,3.25,0.71136,459.9925,0.873147695815014,2024-02-13,20916602,460.12
2024-02-14,META,467.93,474.11,466.09,473.28,16858401,5.35,1.14,470.3525,0.9267220322423058,2024-02-14,16858401,473.28
2024-02-15,META,475.28,488.62,472.22,484.03,24212326,8.75,1.84,480.0375,0.9704852629864842,2024-02-15,24212326,484.03
2024-02-16,META,478.11,478.96,469.21,473.32,23324620,-4.79,-1.0,474.9,0.9268848721706564,2024-02-16,23324620,473.32
2024-02-20,META,469.72,476.18,466.56,471.75,18015523,2.04,0.43217,471.0525,0.9204934049829019,2024-02-20,18015523,471.75
2024-02-21,META,466.5,469.0,461.79,468.03,12977050,1.53,0.32797,466.33,0.9053492916463117,2024-02-21,12977050,468.03
2024-02-22,META,480.24,489.99,476.06,486.13,21625805,5.89,1.23,483.105,0.979034359224882,2024-02-22,21625805,486.13
2024-02-23,META,488.05,494.36,482.35,484.03,18374300,-4.02,-0.82369,487.1975,0.9704852629864842,2024-02-23,18374300,484.03
2024-02-26,META,483.47,486.14,480.6,481.74,12101415,-1.73,-0.35783,482.9875,0.9611626770884223,2024-02-26,12101415,481.74
2024-02-27,META,479.98,487.27,479.92,487.05,10809600,7.07,1.47,483.555,0.982779677576942,2024-02-27,10809600,487.05
2024-02-28,META,485.0,491.05,482.75,484.02,12715500,-0.98,-0.20206,485.705,0.9704445530043968,2024-02-28,12715500,484.02
2024-02-29,META,488.44,491.7,482.61,490.13,17732045,1.69,0.346,488.22,0.9953183520599251,2024-02-29,17732045,490.13
2024-03-01,META,492.11,504.25,491.85,502.3,16273600,10.19,2.07,497.6275,1.044862400260544,2024-03-01,16273600,502.3
2024-03-04,META,503.0,504.42,496.42,498.19,12324141,-4.81,-0.95626,500.5075,1.0281305976225372,2024-03-04,12324141,498.19
2024-03-05,META,495.0,495.58,487.89,490.22,15325300,-4.78,-0.96566,492.1725,0.9956847418987138,2024-03-05,15325300,490.22
2024-03-06,META,497.63,502.97,494.29,496.09,11757925,-1.54,-0.30947,497.745,1.0195815013841396,2024-03-06,11757925,496.09
2024-03-07,META,503.28,519.85,501.38,512.19,18586437,8.91,1.77,509.175,1.0851245725451886,2024-03-07,18586437,512.19
2024-03-08,META,514.19,523.57,499.35,505.95,18597100,-8.24,-1.6,510.765,1.059721543722521,2024-03-08,18597100,505.95
2024-03-11,META,497.01,497.32,476.0,483.59,20428300,-13.42,-2.7,488.48,0.9686940237746295,2024-03-11,20428300,483.59
2024-03-12,META,493.26,502.31,484.73,499.75,15448232,6.49,1.32,495.0125,1.0344813548282041,2024-03-12,15448232,499.75
2024-03-13,META,495.39,500.98,491.03,495.57,12090700,0.18,0.03633501,495.7425,1.0174645823155837,2024-03-13,12090700,495.57
2024-03-14,META,500.26,501.35,488.16,491.83,12620014,-8.43,-1.69,495.4,1.0022390490148183,2024-03-14,12620014,491.83
2024-03-15,META,489.01,491.83,481.3,484.1,29153600,-4.91,-1.0,486.56,0.9707702328610976,2024-03-15,29153600,484.1
2024-03-18,META,491.91,497.42,486.81,496.98,11755300,5.07,1.03,493.28,1.0232046897899365,2024-03-18,11755300,496.98
2024-03-19,META,488.17,496.63,481.28,496.24,10903100,8.07,1.65,490.58,1.0201921511154537,2024-03-19,10903100,496.24
2024-03-20,META,499.5,508.2,495.17,505.52,11711100,6.02,1.21,502.0975,1.0579710144927539,2024-03-20,11711100,505.52
2024-03-21,META,514.71,515.04,506.01,507.76,9712549,-6.95,-1.35,510.88,1.067090050480378,2024-03-21,9712549,507.76
2024-03-22,META,507.0,509.97,504.34,509.58,8120600,2.58,0.50888,507.7225,1.0744992672203226,2024-03-22,8120600,509.58
2024-03-25,META,505.79,507.22,500.24,503.02,8380617,-2.77,-0.54766,504.0675,1.0477935189708516,2024-03-25,8380617,503.02
2024-03-26,META,505.13,510.0,495.21,495.89,11205400,-9.24,-1.83,501.5575,1.0187673017423875,2024-03-26,11205400,495.89
2024-03-27,META,499.3,499.89,488.07,493.86,9989700,-5.44,-1.09,495.28,1.0105031753786031,2024-03-27,9989700,493.86
2024-03-28,META,492.84,492.89,485.15,485.58,15212800,-7.26,-1.47,489.115,0.9767953102100635,2024-03-28,15212800,485.58
2024-04-01,META,487.2,497.43,481.78,491.35,9247007,4.15,0.85181,489.44,1.0002849698746132,2024-04-01,9247007,491.35
2024-04-02,META,485.1,497.53,484.65,497.37,11081026,12.27,2.53,491.1625,1.0247923790913531,2024-04-02,11081026,497.37
2024-04-03,META,498.93,507.24,498.75,506.74,12099200,7.81,1.57,502.915,1.0629376323074418,2024-04-03,12099200,506.74
2024-04-04,META,516.42,530.0,510.58,510.92,26476300,-5.5,-1.07,516.98,1.0799544048200622,2024-04-04,26476300,510.92
2024-04-05,META,516.86,530.7,514.41,527.34,19263300,10.49,2.03,522.3275,1.1468001954079141,2024-04-05,19263300,527.34
2024-04-08,META,529.28,531.49,518.89,519.25,13260600,-10.03,-1.9,524.7275,1.1138658198990394,2024-04-08,13260600,519.25
2024-04-09,META,522.23,525.87,506.74,516.9,10881445,-5.33,-1.02,517.935,1.1042989741084512,2024-04-09,10881445,516.9
2024-04-10,META,509.29,522.56,505.8,519.83,11418500,10.54,2.07,514.37,1.116226998860121,2024-04-10,11418500,519.83
2024-04-11,META,521.11,523.86,517.29,523.16,10369500,2.05,0.39339,521.355,1.129783422895294,2024-04-11,10369500,523.16
2024-04-12,META,517.75,520.19,509.33,511.9,11984535,-5.85,-1.13,514.7925,1.0839439830646476,2024-04-12,11984535,511.9
2024-04-15,META,516.72,518.53,497.28,500.23,13512900,-16.49,-3.19,508.19,1.0364354339684092,2024-04-15,13512900,500.23
2024-04-16,META,498.11,504.77,497.11,499.76,9847925,1.65,0.33125,499.9375,1.0345220648102917,2024-04-16,9847925,499.76
2024-04-17,META,503.1,503.16,487.14,494.17,12193743,-8.93,-1.77,496.8925,1.011765184823319,2024-04-17,12193743,494.17
2024-04-18,META,499.82,512.21,499.04,501.8,14808700,1.98,0.39614,503.2175,1.0428269011561637,2024-04-18,14808700,501.8
2024-04-19,META,502.8,502.8,475.73,481.07,25215400,-21.73,-4.32,490.6,0.9584351082885525,2024-04-19,25215400,481.07
2024-04-22,META,489.72,492.01,473.4,481.73,17271125,-7.98,-1.63,484.215,0.9611219671063347,2024-04-22,17271125,481.73
2024-04-23,META,491.25,498.76,488.97,496.1,15079200,4.85,0.98728,493.77,1.0196222113662272,2024-04-23,15079200,496.1
2024-04-24,META,508.06,510.0,484.58,493.5,37772700,-14.56,-2.87,499.035,1.0090376160234489,2024-04-24,37772700,493.5
2024-04-25,META,421.4,445.77,414.5,441.38,82890741,19.98,4.74,430.7625,0.7968571893828367,2024-04-25,82890741,441.38
2024-04-26,META,441.46,446.44,431.96,443.29,32691443,1.83,0.41453,440.7875,0.80463279596157,2024-04-26,32691443,443.29
2024-04-29,META,439.56,439.76,428.56,432.62,21502646,-6.94,-1.58,435.125,0.7611952450740922,2024-04-29,21502646,432.62
2024-04-30,META,431.05,439.62,429.72,430.17,18429500,-0.88,-0.20415,432.64,0.7512212994626284,2024-04-30,18429500,430.17
2024-05-01,META,428.6,449.96,427.11,439.19,20344947,10.59,2.47,436.215,0.7879417033056506,2024-05-01,20344947,439.19
2024-05-02,META,438.84,443.96,432.28,441.68,15221322,2.84,0.64716,439.19,0.7980784888454651,2024-05-02,15221322,441.68
2024-05-03,META,445.93,454.17,443.85,451.96,16489100,6.03,1.35,448.9775,0.8399283504315258,2024-05-03,16489100,451.96
2024-05-06,META,455.58,466.16,453.34,465.68,15094627,10.1,2.22,460.19,0.895782445855724,2024-05-06,15094627,465.68
2024-05-07,META,466.29,471.53,461.31,468.24,13406816,1.95,0.41819,466.8425,0.9062042012701517,2024-05-07,13406816,468.24
2024-05-08,META,463.5,475.58,463.0,472.6,11683929,9.1,1.96,468.67,0.9239537534603486,2024-05-08,11683929,472.6
2024-05-09,META,470.0,476.08,467.63,475.42,9437700,5.42,1.15,472.2825,0.935433968409054,2024-05-09,9437700,475.42
2024-05-10,META,477.09,477.5,469.6,476.2,10750000,-0.89,-0.18655,475.0975,0.9386093470118875,2024-05-10,10750000,476.2
2024-05-13,META,472.75,473.35,462.85,468.01,14668800,-4.74,-1.0,469.24,0.9052678716821365,2024-05-13,14668800,468.01
2024-05-14,META,463.37,472.54,460.08,471.85,10478600,8.48,1.83,466.96,0.9209005048037782,2024-05-14,10478600,471.85
2024-05-15,META,474.98,482.5,471.2,481.54,13100500,6.56,1.38,477.555,0.9603484774466702,2024-05-15,13100500,481.54
2024-05-16,META,475.0,477.69,472.75,473.23,16608200,-1.77,-0.37263,474.6675,0.926518482331868,2024-05-16,16608200,473.23
2024-05-17,META,470.83,472.8,468.42,471.91,10807300,1.08,0.22938,470.99,0.9211447646963038,2024-05-17,10807300,471.91
2024-05-20,META,469.95,473.2,467.04,468.84,11745100,-1.11,-0.2362,469.7575,0.908646800195408,2024-05-20,11745100,468.84
2024-05-21,META,467.12,470.7,462.27,464.63,11742200,-2.49,-0.53305,466.18,0.8915078977365252,2024-05-21,11742200,464.63
2024-05-22,META,467.87,473.72,465.65,467.78,10078611,-0.09,-0.01923611,468.755,0.9043315420941214,2024-05-22,10078611,467.78
2024-05-23,META,472.88,474.36,461.54,465.78,11747913,-7.1,-1.5,468.64,0.8961895456765998,2024-05-23,11747913,465.78
2024-05-24,META,467.62,479.85,466.3,478.22,12024300,10.6,2.27,472.9975,0.9468327633935842,2024-05-24,12024300,478.22
2024-05-28,META,476.58,480.86,474.84,479.92,10175800,3.35,0.70083,478.05,0.9537534603484776,2024-05-28,10175800,479.92
2024-05-29,META,474.66,479.85,473.7,474.36,9226218,-0.3,-0.06320313,475.6425,0.9311187103077676,2024-05-29,9226218,474.36
2024-05-30,META,471.67,471.73,464.71,467.05,10735226,-4.62,-0.9795,468.79,0.9013597134017262,2024-05-30,10735226,467.05
2024-05-31,META,465.8,469.12,454.46,466.83,16919805,1.03,0.22112,464.0525,0.9004640937957988,2024-05-31,16919805,466.83
2024-06-03,META,470.86,479.6,468.24,477.49,11279400,6.63,1.41,474.0475,0.9438609347011888,2024-06-03,11279400,477.49
2024-06-04,META,477.0,478.89,473.23,476.99,7088718,-0.01,-0.00209644,476.5275,0.9418254355968085,2024-06-04,7088718,476.99
2024-06-05,META,484.45,496.65,483.91,495.06,15690500,10.61,2.19,490.0175,1.0153883732291158,2024-06-05,15690500,495.06
2024-06-06,META,492.98,502.82,490.89,493.76,10667339,0.78,0.15822,495.1125,1.0100960755577266,2024-06-06,10667339,493.76
2024-06-07,META,495.91,498.91,490.17,492.96,9380745,-2.95,-0.59487,494.4875,1.0068392769907182,2024-06-07,9380745,492.96
2024-06-10,META,493.86,502.66,493.41,502.6,11236919,8.74,1.77,498.1325,1.0460836997231722,2024-06-10,11236919,502.6
2024-06-11,META,500.16,507.6,498.27,507.47,9673715,7.31,1.46,503.375,1.0659094609998374,2024-06-11,9673715,507.47
2024-06-12,META,513.99,514.01,504.47,508.84,11983227,-5.15,-1.0,510.3275,1.0714867285458394,2024-06-12,11983227,508.84
2024-06-13,META,505.71,509.36,501.36,504.1,9954621,-1.61,-0.31836,505.1325,1.0521901970363134,2024-06-13,9954621,504.1
2024-06-14,META,502.65,507.15,500.75,504.16,10243347,1.51,0.30041,503.6775,1.052434456928839,2024-06-14,10243347,504.16
2024-06-17,META,501.67,510.75,496.01,506.63,11266601,4.96,0.9887,503.765,1.062489822504478,2024-06-17,11266601,506.63
2024-06-18,META,504.56,506.0,495.02,499.49,13060425,-5.07,-1.0,501.2675,1.0334228952939264,2024-06-18,13060425,499.49
2024-06-20,META,502.0,503.67,496.77,501.7,11801200,-0.3,-0.05976096,501.035,1.0424198013352877,2024-06-20,11801200,501.7
2024-06-21,META,503.45,503.45,492.39,494.78,23130732,-8.67,-1.72,498.5175,1.0142484937306628,2024-06-21,23130732,494.78
2024-06-24,META,499.2,507.8,494.29,498.91,13525300,-0.29,-0.05809295,500.05,1.0310617163328448,2024-06-24,13525300,498.91
2024-06-25,META,497.05,510.71,495.5,510.6,12109769,13.55,2.73,503.465,1.0786516853932588,2024-06-25,12109769,510.6
2024-06-26,META,506.65,513.81,504.68,513.12,8882337,6.48,1.28,509.565,1.0889106008793359,2024-06-26,8882337,513.12
2024-06-27,META,514.25,522.88,513.9,519.56,10121200,5.31,1.03,517.6475,1.1151278293437552,2024-06-27,10121200,519.56
2024-06-28,META,517.15,521.88,503.84,504.22,15855137,-12.93,-2.5,511.7725,1.0526787168213647,2024-06-28,15855137,504.22
2024-07-01,META,504.95,506.58,493.17,504.68,10328200,-0.27,-0.05347064,502.345,1.0545513759973946,2024-07-01,10328200,504.68
2024-07-02,META,500.76,510.5,499.45,509.5,7739500,8.74,1.75,505.0525,1.0741735873636218,2024-07-02,7739500,509.5
2024-07-03,META,506.37,511.28,506.02,509.96,6005615,3.59,0.70897,508.4075,1.0760462465396516,2024-07-03,6005615,509.96
2024-07-05,META,511.6,540.87,511.6,539.91,21354100,28.31,5.53,525.995,1.197972642892037,2024-07-05,21354100,539.91
2024-07-08,META,542.35,542.81,526.65,529.32,14917500,-13.03,-2.4,535.2825,1.154860771861261,2024-07-08,14917500,529.32
2024-07-09,META,533.75,537.48,528.19,530.0,8769088,-3.75,-0.70258,532.355,1.1576290506432176,2024-07-09,8769088,530.0
2024-07-10,META,530.79,538.88,528.36,534.69,10983300,3.9,0.73475,533.18,1.176722032242306,2024-07-10,10983300,534.69
2024-07-11,META,530.89,535.46,508.37,512.7,16458300,-18.19,-3.43,521.855,1.0872007816316565,2024-07-11,16458300,512.7
2024-07-12,META,497.76,508.09,494.23,498.87,19750544,1.12,0.223,499.7375,1.0308988764044944,2024-07-12,19750544,498.87
2024-07-15,META,498.63,506.68,493.37,496.16,12539200,-2.47,-0.49536,498.71,1.0198664712587528,2024-07-15,12539200,496.16
2024-07-16,META,501.5,503.95,485.79,489.79,14075833,-11.71,-2.33,495.2575,0.9939342126689465,2024-07-16,14075833,489.79
2024-07-17,META,479.17,479.17,459.12,461.99,28076600,-17.18,-3.59,469.8625,0.8807604624653966,2024-07-17,28076600,461.99
2024-07-18,META,475.0,479.24,464.54,475.85,19267200,0.85,0.17895,473.6575,0.9371844976388213,2024-07-18,19267200,475.85
2024-07-19,META,476.06,486.71,475.71,476.79,15149416,0.73,0.15334,478.8175,0.9410112359550564,2024-07-19,15149416,476.79
2024-07-22,META,486.58,492.06,483.9,487.4,12023100,0.825,0.16852,487.485,0.9842045269500082,2024-07-22,12023100,487.4
2024-07-23,META,489.84,495.22,487.72,488.69,9455527,-1.15,-0.23477,490.3675,0.9894561146393097,2024-07-23,9455527,488.69
2024-07-24,META,472.31,476.3,460.58,461.27,17649738,-11.04,-2.34,467.615,0.8778293437550888,2024-07-24,17649738,461.27
2024-07-25,META,463.26,463.55,442.65,453.41,18240500,-9.85,-2.13,455.7175,0.8458312978342291,2024-07-25,18240500,453.41
2024-07-26,META,464.2,469.77,459.42,465.7,14222400,1.5,0.32314,464.7725,0.8958638658198992,2024-07-26,14222400,465.7
2024-07-29,META,469.88,473.96,465.02,465.71,11339630,-4.17,-0.88746,468.6425,0.8959045758019866,2024-07-29,11339630,465.71
2024-07-30,META,467.0,472.73,456.7,463.19,11390439,-3.81,-0.81585,464.905,0.8856456603159095,2024-07-30,11390439,463.19
2024-07-31,META,471.02,476.5,466.75,474.83,24285800,3.81,0.80888,472.275,0.9330320794658851,2024-07-31,24285800,474.83
2024-08-01,META,521.0,527.17,492.1,497.74,43083100,-23.26,-4.46,509.5025,1.026298648428595,2024-08-01,43083100,497.74
2024-08-02,META,489.0,501.15,476.15,488.14,24044700,-0.86,-0.17587,488.61,0.9872170656244912,2024-08-02,24044700,488.14
2024-08-05,META,451.35,483.48,450.8,475.73,21396200,24.38,5.4,465.34,0.93669597785377,2024-08-05,21396200,475.73
2024-08-06,META,479.0,502.56,478.65,494.09,20955000,15.09,3.15,488.575,1.0114395049666176,2024-08-06,20955000,494.09
2024-08-07,META,503.13,510.15,486.86,488.92,20105307,-14.21,-2.82,497.265,0.9903924442273246,2024-08-07,20105307,488.92
2024-08-08,META,497.5,509.96,494.72,509.63,16156843,12.13,2.44,502.9525,1.0747028171307607,2024-08-08,16156843,509.63
2024-08-09,META,507.71,518.34,505.7,517.77,13696640,10.06,1.98,512.38,1.1078407425500734,2024-08-09,13696640,517.77
2024-08-12,META,516.86,518.02,509.1,515.95,9767422,-0.91,-0.17606,514.9825,1.1004315258101292,2024-08-12,9767422,515.95
2024-08-13,META,520.01,531.5,518.15,528.54,13743839,8.53,1.64,524.55,1.1516853932584268,2024-08-13,13743839,528.54
2024-08-14,META,528.06,534.0,523.13,526.76,11444200,-1.3,-0.24618,527.9875,1.144439016446833,2024-08-14,11444200,526.76
2024-08-15,META,531.79,539.77,526.7,537.33,13482141,5.54,1.04,533.8975,1.1874694675134347,2024-08-15,13482141,537.33
2024-08-16,META,531.9,533.66,524.66,527.42,14776700,-4.48,-0.84226,529.41,1.147125875264615,2024-08-16,14776700,527.42
2024-08-19,META,526.87,531.66,522.76,529.28,9879713,2.41,0.45742,527.6425,1.15469793193291,2024-08-19,9879713,529.28
2024-08-20,META,528.35,531.09,525.88,526.73,7944400,-1.62,-0.30661,528.0125,1.1443168865005702,2024-08-20,7944400,526.73
2024-08-21,META,527.15,539.4,526.93,535.16,13423300,8.01,1.52,532.16,1.1786354014004234,2024-08-21,13423300,535.16
2024-08-22,META,537.0,544.23,528.59,531.93,15708300,-5.07,-0.94413,535.4375,1.165486077186126,2024-08-22,15708300,531.93
2024-08-23,META,536.92,539.87,525.06,528.0,11323936,-8.92,-1.66,532.4625,1.149487054225696,2024-08-23,11323936,528.0
2024-08-26,META,527.6,528.0,514.95,521.12,9584002,-6.48,-1.23,522.9175,1.1214785865494221,2024-08-26,9584002,521.12
2024-08-27,META,518.98,524.01,515.31,519.1,6282720,0.12,0.02312228,519.35,1.1132551701677253,2024-08-27,6282720,519.1
2024-08-28,META,517.67,521.09,512.45,516.78,9106100,-0.895,-0.17192,516.9975,1.1038104543234,2024-08-28,9106100,516.78
2024-08-29,META,519.05,527.2,515.68,518.22,8317424,-0.83,-0.15991,520.0375,1.109672691744016,2024-08-29,8317424,518.22
2024-08-30,META,521.35,523.54,515.2,521.31,9157541,-0.04,-0.00767239,520.35,1.1222520762090862,2024-08-30,9157541,521.31
2024-09-03,META,519.64,525.49,508.62,511.76,12459113,-7.88,-1.52,516.3775,1.083374043315421,2024-09-03,12459113,511.76
2024-09-04,META,506.07,516.59,504.07,512.74,8335207,6.67,1.32,509.8675,1.0873636215600069,2024-09-04,8335207,512.74
2024-09-05,META,511.72,521.63,511.15,516.86,8640900,5.14,1.0,515.34,1.1041361341801013,2024-09-05,8640900,516.86
2024-09-06,META,521.88,524.58,498.25,500.27,14744521,-21.61,-4.14,511.245,1.0365982738967596,2024-09-06,14744521,500.27
2024-09-09,META,506.16,511.33,502.08,504.79,11047828,-1.37,-0.27067,506.09,1.0549991858003582,2024-09-09,11047828,504.79
2024-09-10,META,508.16,514.18,500.03,504.79,9899022,-3.37,-0.66318,506.79,1.0549991858003582,2024-09-10,9899022,504.79
2024-09-11,META,507.01,513.12,495.6,511.83,10782532,4.82,0.95067,506.89,1.0836590131900343,2024-09-11,10782532,511.83
2024-09-12,META,517.05,526.71,515.22,525.6,11993342,8.55,1.65,521.145,1.1397166585246703,2024-09-12,11993342,525.6
2024-09-13,META,520.34,527.58,517.11,524.62,10321422,4.28,0.82254,522.4125,1.135727080280085,2024-09-13,10321422,524.62
2024-09-16,META,524.54,534.1,517.4,533.28,9527646,8.74,1.67,527.33,1.1709819247679532,2024-09-16,9527646,533.28
2024-09-17,META,537.6,542.1,530.57,536.32,11690800,-1.28,-0.2381,536.6475,1.1833577593225861,2024-09-17,11690800,536.32
2024-09-18,META,537.07,544.2,533.9,537.95,10323537,0.885,0.16385,538.28,1.1899934864028663,2024-09-18,10323537,537.95
2024-09-19,META,550.0,562.07,546.52,559.1,15647000,9.1,1.65,554.4225,1.276095098518157,2024-09-19,15647000,559.1
2024-09-20,META,560.0,564.5,556.3,561.35,22066817,1.35,0.24107,560.5375,1.2852548444878686,2024-09-20,22066817,561.35
2024-09-23,META,569.5,573.98,562.41,564.41,12830700,-5.09,-0.89377,567.575,1.2977120990066764,2024-09-23,12830700,564.41
2024-09-24,META,566.68,567.75,554.19,563.33,12993000,-3.35,-0.59116,562.9875,1.293315420941215,2024-09-24,12993000,563.33
2024-09-25,META,564.05,576.88,563.72,568.31,16543400,4.26,0.75525,568.24,1.3135889920208434,2024-09-25,16543400,568.31
2024-09-26,META,575.73,577.4,562.35,567.84,14400800,-7.89,-1.37,570.83,1.311675622862726,2024-09-26,14400800,567.84
2024-09-27,META,570.1,570.84,564.51,567.36,9398400,-2.74,-0.48062,568.2025,1.309721543722521,2024-09-27,9398400,567.36
2024-09-30,META,567.7,574.68,564.8,572.44,12807206,4.74,0.83495,569.905,1.3304022146230259,2024-09-30,12807206,572.44
2024-10-01,META,577.98,583.04,570.1,576.47,15259300,-1.51,-0.26125,576.8975,1.3468083374043318,2024-10-01,15259300,576.47
2024-10-02,META,574.86,576.0,569.34,572.81,6524700,-2.05,-0.35661,573.2525,1.3319084839602668,2024-10-02,6524700,572.81
2024-10-03,META,570.15,583.36,568.73,582.77,11581000,12.62,2.21,576.2525,1.3724556261195247,2024-10-03,11581000,582.77
2024-10-04,META,583.73,596.85,581.43,595.94,14199788,12.21,2.09,589.4875,1.4260706725289043,2024-10-04,14199788,595.94
2024-10-07,META,598.22,602.95,584.04,584.78,12014200,-13.44,-2.25,592.4975,1.3806383325191338,2024-10-07,12014200,584.78
2024-10-08,META,589.69,593.56,585.97,592.89,7857400,3.2,0.54266,590.5275,1.4136541279921837,2024-10-08,7857400,592.89
2024-10-09,META,593.99,594.39,581.61,590.51,9529707,-3.48,-0.58587,590.125,1.4039651522553331,2024-10-09,9529707,590.51
2024-10-10,META,587.57,590.23,582.52,583.83,7740449,-3.74,-0.63652,586.0375,1.3767708842208113,2024-10-10,7740449,583.83
2024-10-11,META,584.83,591.21,582.71,589.95,8587100,5.12,0.87547,587.175,1.4016853932584272,2024-10-11,8587100,589.95
2024-10-14,META,594.22,600.1,589.96,590.42,8252000,-3.8,-0.63949,593.675,1.4035987624165447,2024-10-14,8252000,590.42
2024-10-15,META,590.16,590.61,580.14,586.27,9564236,-3.89,-0.65914,586.795,1.3867041198501875,2024-10-15,9564236,586.27
2024-10-16,META,581.4,582.08,574.03,576.79,11268400,-4.61,-0.79291,578.575,1.3481110568311352,2024-10-16,11268400,576.79
2024-10-17,META,583.33,584.97,575.2,576.93,8701200,-6.4,-1.1,580.1075,1.3486809965803612,2024-10-17,8701200,576.93
2024-10-18,META,581.1,583.97,575.25,576.47,7694300,-4.63,-0.79676,579.1975,1.3468083374043318,2024-10-18,7694300,576.47
